,tag,pop,orig_x,orig_y,dest_x,dest_y,leave_time_start,leave_time_end,arrival_time_start,arrival_time_end,take_car,take_transit,take_ondemand,take_walk
3393,person3393,1.0,-85.28794329625349,34.99769741430262,-85.31111434849723,35.03730752068371,0,0,0,0,True,True,True,True
3394,person3394,1.0,-85.2985331277396,35.00791112441447,-85.2959483075717,34.991447444645694,0,0,0,0,True,True,True,True
3395,person3395,1.0,-85.28312741364365,35.013483605690766,-85.31657947731878,35.032949569487165,0,0,0,0,True,True,True,True
3396,person3396,1.0,-85.28015908456194,35.000436360006205,-85.29336861975754,35.043404267898374,0,0,0,0,True,True,True,True
3397,person3397,1.0,-85.28423133707433,35.015325357406894,-85.2953766424722,35.04571467559085,0,0,0,0,True,True,True,True
3398,person3398,1.0,-85.28895473305472,34.995173600518356,-85.31497941492819,35.03215277697204,0,0,0,0,True,True,True,True
3399,person3399,1.0,-85.28789654344976,34.9979920388451,-85.2935007806585,35.004830602278645,0,0,0,0,True,True,True,True
3400,person3400,1.0,-85.2846886963024,35.01481255331824,-85.30656710475269,35.029077754551274,0,0,0,0,True,True,True,True
3401,person3401,1.0,-85.28466470684779,35.00487987861808,-85.27835931544342,35.04415352915473,0,0,0,0,True,True,True,True
3402,person3402,1.0,-85.28797972485452,34.99757505884761,-85.29143559461794,34.99386639067315,0,0,0,0,True,True,True,True
3403,person3403,1.0,-85.29314993417603,34.99905080380962,-85.31224217052001,35.03540251950889,0,0,0,0,True,True,True,True
3404,person3404,1.0,-85.28907785500081,34.99612991772556,-85.316780941007,35.037119826189105,0,0,0,0,True,True,True,True
3405,person3405,1.0,-85.28420985754109,35.0147488602203,-85.29027406212788,35.049014098853,0,0,0,0,True,True,True,True
3406,person3406,1.0,-85.28782799103334,34.98878940188466,-85.30290140833112,35.03383137596201,0,0,0,0,True,True,True,True
3407,person3407,1.0,-85.28406692336603,35.01422081033916,-85.31191652363805,35.03593903132735,0,0,0,0,True,True,True,True
3408,person3408,1.0,-85.29152304140433,34.99235952504901,-85.30316975614018,35.03400559977817,0,0,0,0,True,True,True,True
3409,person3409,1.0,-85.28572695156379,34.989585880609866,-85.30767400484382,35.03065793215025,0,0,0,0,True,True,True,True
3410,person3410,1.0,-85.2902895828882,34.9870369019159,-85.29124931164944,34.995768322893625,0,0,0,0,True,True,True,True
3411,person3411,1.0,-85.30911163519231,35.00611812204998,-85.28965243604296,35.04870996958416,0,0,0,0,True,True,True,True
3412,person3412,1.0,-85.31041043375846,35.00539620933882,-85.31109999657298,35.05138240349826,0,0,0,0,True,True,True,True
3413,person3413,1.0,-85.28319531513854,35.01393695679435,-85.30590193669059,35.0291270730133,0,0,0,0,True,True,True,True
3414,person3414,1.0,-85.28419580614758,35.01452403107254,-85.30606916063375,35.029425364051676,0,0,0,0,True,True,True,True
3415,person3415,1.0,-85.28835265500639,34.99725391637839,-85.3180622912782,35.034529773163655,0,0,0,0,True,True,True,True
3416,person3416,1.0,-85.29428672169449,35.00847012905817,-85.28014735665535,35.04429891907939,0,0,0,0,True,True,True,True
3417,person3417,1.0,-85.2840948989478,35.015327071706565,-85.30933905827477,35.03665989635962,0,0,0,0,True,True,True,True
3418,person3418,1.0,-85.28818063679657,34.99796639289166,-85.31404076284524,35.03239311180914,0,0,0,0,True,True,True,True
3419,person3419,1.0,-85.28807180140855,34.98941828514699,-85.30852265748776,35.03638967841817,0,0,0,0,True,True,True,True
3420,person3420,1.0,-85.28035092397685,34.99407241034595,-85.30289844798926,35.03431896143922,0,0,0,0,True,True,True,True
3421,person3421,1.0,-85.28800363241955,34.99808332863941,-85.31856166894246,35.03504527859386,0,0,0,0,True,True,True,True
3422,person3422,1.0,-85.28430890442044,35.015451130286415,-85.27814679188565,35.04602304208636,0,0,0,0,True,True,True,True
3423,person3423,1.0,-85.28748105770342,34.997760703259246,-85.28242865512009,35.03887296218675,0,0,0,0,True,True,True,True
3424,person3424,1.0,-85.2881033575541,34.99845113831902,-85.30812214549397,35.036101024625594,0,0,0,0,True,True,True,True
3425,person3425,1.0,-85.28476601341781,35.015962098476486,-85.30810567709337,35.03053981913598,0,0,0,0,True,True,True,True
3426,person3426,1.0,-85.29486559871712,35.009139776634775,-85.31193144540535,35.035859704295916,0,0,0,0,True,True,True,True
3427,person3427,1.0,-85.2879525824932,34.99903214350263,-85.29091955912075,34.995710436632145,0,0,0,0,True,True,True,True
3428,person3428,1.0,-85.28395968099704,35.01534605486875,-85.30747520307526,35.055561657717845,0,0,0,0,True,True,True,True
3429,person3429,1.0,-85.29696075300664,35.00703601442154,-85.31758988744299,35.03675070083458,0,0,0,0,True,True,True,True
3430,person3430,1.0,-85.28407131690082,35.015892502477755,-85.27953145302855,35.04638886051667,0,0,0,0,True,True,True,True
3431,person3431,1.0,-85.29329912261063,34.99937971125377,-85.31037369487223,35.05391558404113,0,0,0,0,True,True,True,True
3432,person3432,1.0,-85.28724057265406,34.99702831191229,-85.27974506028575,34.998707493378745,0,0,0,0,True,True,True,True
3433,person3433,1.0,-85.2851379165205,35.01591662434335,-85.30914936317649,35.03658575320016,0,0,0,0,True,True,True,True
3434,person3434,1.0,-85.28731492673826,34.99829793584303,-85.27742868659247,35.04929330721373,0,0,0,0,True,True,True,True
3435,person3435,1.0,-85.27763026033284,34.996548762900076,-85.29470382280256,35.021542340518856,0,0,0,0,True,True,True,True
3436,person3436,1.0,-85.28010424222813,34.999018458716144,-85.28337012023239,34.99758927200732,0,0,0,0,True,True,True,True
3437,person3437,1.0,-85.29861236426997,35.00783037859978,-85.30917171356539,35.036510634444525,0,0,0,0,True,True,True,True
3438,person3438,1.0,-85.28249192193155,35.0044606571481,-85.30389644303192,35.0324843750437,0,0,0,0,True,True,True,True
3439,person3439,1.0,-85.28468168362114,35.01510796832931,-85.29506947570776,35.050336468310086,0,0,0,0,True,True,True,True
3440,person3440,1.0,-85.28362969277902,35.01560801728519,-85.30486256468699,35.05457534641232,0,0,0,0,True,True,True,True
3441,person3441,1.0,-85.30778258711143,35.00608287528665,-85.28183178138907,35.0017015054553,0,0,0,0,True,True,True,True
3442,person3442,1.0,-85.28753090371332,34.997897493127255,-85.28943652492214,35.049158938632104,0,0,0,0,True,True,True,True
3443,person3443,1.0,-85.29877795008183,35.00667086293726,-85.31850835273285,35.03502754808488,0,0,0,0,True,True,True,True
3444,person3444,1.0,-85.29892950204487,35.01995513769521,-85.29374378258207,35.00895379902864,0,0,0,0,True,True,True,True
3445,person3445,1.0,-85.28755508892445,34.99758425641066,-85.29113208917185,35.050771223526404,0,0,0,0,True,True,True,True
3446,person3446,1.0,-85.28473597397227,35.01476945800209,-85.28960538213148,35.04859917772865,0,0,0,0,True,True,True,True
3447,person3447,1.0,-85.28849062298795,34.99745172831904,-85.31772415409489,35.036455178191275,0,0,0,0,True,True,True,True
3448,person3448,1.0,-85.29343688759403,34.99887560212036,-85.28997994374335,35.04892862152275,0,0,0,0,True,True,True,True
3449,person3449,1.0,-85.29884145140055,35.00796970441443,-85.27960798335039,35.0450658993564,0,0,0,0,True,True,True,True
3450,person3450,1.0,-85.3109057045329,35.00622203387371,-85.2902722086508,35.04870563053534,0,0,0,0,True,True,True,True
3451,person3451,1.0,-85.28826212349142,34.997108063394975,-85.30372036261703,35.03304823757829,0,0,0,0,True,True,True,True
3452,person3452,1.0,-85.28812955162394,34.99752545569179,-85.28183175698416,35.00112799996222,0,0,0,0,True,True,True,True
3453,person3453,1.0,-85.2777399568501,34.9984063914174,-85.2913966372364,34.99538100393723,0,0,0,0,True,True,True,True
3454,person3454,1.0,-85.28794755235249,34.99799676204164,-85.30840449058485,35.03062068282632,0,0,0,0,True,True,True,True
3455,person3455,1.0,-85.28891239571982,34.9956266248071,-85.31379441150052,35.03437890913877,0,0,0,0,True,True,True,True
3456,person3456,1.0,-85.28804239198125,34.989197622385845,-85.28955996704904,35.04882163236764,0,0,0,0,True,True,True,True
3457,person3457,1.0,-85.28611929444887,35.00565938627391,-85.31670285456094,35.03341316489133,0,0,0,0,True,True,True,True
3458,person3458,1.0,-85.28272251724883,35.01344059303625,-85.29058225891252,35.04804137232105,0,0,0,0,True,True,True,True
3459,person3459,1.0,-85.2886786769482,34.997338434035285,-85.2900828225944,35.04855306427462,0,0,0,0,True,True,True,True
3460,person3460,1.0,-85.28668945019369,34.998287113014726,-85.2901747826361,35.04861573707612,0,0,0,0,True,True,True,True
3461,person3461,1.0,-85.28773029255547,34.99737406277072,-85.31477535938193,35.03567376382317,0,0,0,0,True,True,True,True
3462,person3462,1.0,-85.28859158294185,34.997544090362,-85.3170774251315,35.03714103662618,0,0,0,0,True,True,True,True
3463,person3463,1.0,-85.28896994019539,34.99592116965694,-85.30906302612811,35.032180214916494,0,0,0,0,True,True,True,True
3464,person3464,1.0,-85.30721702895745,35.005141754942485,-85.28963926889186,35.048921207705654,0,0,0,0,True,True,True,True
3465,person3465,1.0,-85.2796233716194,34.99391473205344,-85.31555699857795,35.03636790439595,0,0,0,0,True,True,True,True
3466,person3466,1.0,-85.2873784680065,34.99690972438547,-85.30834355515145,35.034319498945706,0,0,0,0,True,True,True,True
3467,person3467,1.0,-85.29041910112535,34.988938777937804,-85.29749216008453,35.0060776629451,0,0,0,0,True,True,True,True
3468,person3468,1.0,-85.27946405437149,35.00052956566774,-85.30837094220394,35.036287838825615,0,0,0,0,True,True,True,True
3469,person3469,1.0,-85.2886317116802,34.989649124024844,-85.2901383742245,35.04894541874979,0,0,0,0,True,True,True,True
3470,person3470,1.0,-85.29673495051718,35.006633263083906,-85.2909711649608,34.99545254500498,0,0,0,0,True,True,True,True
3471,person3471,1.0,-85.28587752912574,35.01562090144958,-85.30901581538646,35.037045997196564,0,0,0,0,True,True,True,True
3472,person3472,1.0,-85.28908422924212,34.995777788715415,-85.30904541750068,35.03230654372077,0,0,0,0,True,True,True,True
3473,person3473,1.0,-85.28287236693816,35.014310113343214,-85.29033426824542,35.04880383742172,0,0,0,0,True,True,True,True
3474,person3474,1.0,-85.28390344095544,35.01517122680503,-85.31742781335858,35.029689898953045,0,0,0,0,True,True,True,True
3475,person3475,1.0,-85.28840581276508,34.997943466095215,-85.28086761646688,35.00044557417973,0,0,0,0,True,True,True,True
3476,person3476,1.0,-85.28477865671735,35.004511686707225,-85.31415529925027,35.03248551274139,0,0,0,0,True,True,True,True
3477,person3477,1.0,-85.28804726059099,34.998744230850605,-85.2834413461154,34.99739241751326,0,0,0,0,True,True,True,True
3478,person3478,1.0,-85.28742060128374,34.997518855900815,-85.28893261263099,34.98775618131332,0,0,0,0,True,True,True,True
3479,person3479,1.0,-85.29893443535323,35.00433902092512,-85.31679488566746,35.03307350826114,0,0,0,0,True,True,True,True
3480,person3480,1.0,-85.28337584961199,35.01403794219685,-85.3142916166388,35.03201302776101,0,0,0,0,True,True,True,True
3481,person3481,1.0,-85.2887775646367,34.99682563228389,-85.28928811102827,35.0491526462843,0,0,0,0,True,True,True,True
3482,person3482,1.0,-85.28289716560683,35.013986961851415,-85.30893805697752,35.035809973856296,0,0,0,0,True,True,True,True
3483,person3483,1.0,-85.2941237598574,35.00850413982571,-85.29532815647622,35.013741040490736,0,0,0,0,True,True,True,True
3484,person3484,1.0,-85.2877189607163,35.027718829415704,-85.2915085091146,34.99552955018112,0,0,0,0,True,True,True,True
3485,person3485,1.0,-85.29884709369959,35.00629506108362,-85.29239710196288,35.00284000308297,0,0,0,0,True,True,True,True
3486,person3486,1.0,-85.2894072765817,34.995821104873635,-85.29460040518022,35.01245984011365,0,0,0,0,True,True,True,True
3487,person3487,1.0,-85.2873393945891,34.99680785376985,-85.30905592676844,35.03433090936955,0,0,0,0,True,True,True,True
3488,person3488,1.0,-85.28399319243594,35.01540031959344,-85.30856541627705,35.03048132259792,0,0,0,0,True,True,True,True
3489,person3489,1.0,-85.28083157140584,35.00065734101886,-85.29021154125768,35.04931190181568,0,0,0,0,True,True,True,True
3490,person3490,1.0,-85.28038425781303,34.9997968709508,-85.29058550491348,35.049522659933906,0,0,0,0,True,True,True,True
3491,person3491,1.0,-85.2876558331742,34.997131701865555,-85.3042457224327,35.03320699728726,0,0,0,0,True,True,True,True
3492,person3492,1.0,-85.28800246977033,34.99637735964487,-85.31166168754464,35.03549994174738,0,0,0,0,True,True,True,True
3493,person3493,1.0,-85.310290483422,35.00671926778029,-85.28975927986413,35.049122448808674,0,0,0,0,True,True,True,True
3494,person3494,1.0,-85.2831476285247,35.01422221499496,-85.30561638390165,35.02881539481192,0,0,0,0,True,True,True,True
3495,person3495,1.0,-85.27847616201826,35.001446698458736,-85.28309239498374,35.01297515048548,0,0,0,0,True,True,True,True
3496,person3496,1.0,-85.29557614052298,35.009030794459875,-85.31169517726094,35.03521104807333,0,0,0,0,True,True,True,True
3497,person3497,1.0,-85.27991871460847,34.99486687121483,-85.28716291979168,34.990250705704895,0,0,0,0,True,True,True,True
3498,person3498,1.0,-85.28293765100351,35.01409573179487,-85.29041927527392,35.04827971480141,0,0,0,0,True,True,True,True
3499,person3499,1.0,-85.28869622615288,34.98971388452358,-85.30898566462503,35.03657275741335,0,0,0,0,True,True,True,True
3500,person3500,1.0,-85.28441362097405,35.01484934758442,-85.30758832703835,35.05559894983769,0,0,0,0,True,True,True,True
3501,person3501,1.0,-85.28419800683457,35.01501180161106,-85.28777947474788,35.04905577284977,0,0,0,0,True,True,True,True
3502,person3502,1.0,-85.28804456522106,34.99727921754479,-85.30963555371531,35.035366546879715,0,0,0,0,True,True,True,True
3503,person3503,1.0,-85.29333334057624,34.99888427152983,-85.29037008706565,35.048981952248496,0,0,0,0,True,True,True,True
3504,person3504,1.0,-85.28383583562757,35.015234206810526,-85.30601434855731,35.02955099687564,0,0,0,0,True,True,True,True
3505,person3505,1.0,-85.28374400997176,35.014516663210244,-85.30880838391845,35.05171366748846,0,0,0,0,True,True,True,True
3506,person3506,1.0,-85.28307652041124,35.00498168632072,-85.30304697037639,35.03250946955459,0,0,0,0,True,True,True,True
3507,person3507,1.0,-85.28703297518354,34.99818249159621,-85.30781272438838,35.03520757358908,0,0,0,0,True,True,True,True
3508,person3508,1.0,-85.30906610368955,35.003911766616476,-85.30613329718395,35.029034925640545,0,0,0,0,True,True,True,True
3509,person3509,1.0,-85.28498164668991,35.01576337655598,-85.30853730821796,35.03420478550481,0,0,0,0,True,True,True,True
3510,person3510,1.0,-85.28809187496974,34.99723894769992,-85.29202211435643,34.994005845502514,0,0,0,0,True,True,True,True
3511,person3511,1.0,-85.29558802540109,35.00423679315443,-85.29035837442709,35.04910493560455,0,0,0,0,True,True,True,True
3512,person3512,1.0,-85.283546526633,35.014822313583764,-85.27806155481642,35.04403912779182,0,0,0,0,True,True,True,True
3513,person3513,1.0,-85.28414302411537,35.01414983539575,-85.29033199710511,35.04862860607081,0,0,0,0,True,True,True,True
3514,person3514,1.0,-85.29108066143147,34.989048794099624,-85.30881973938136,35.036826271531815,0,0,0,0,True,True,True,True
3515,person3515,1.0,-85.28843782406757,34.99740977102318,-85.28093811149688,35.00079961122651,0,0,0,0,True,True,True,True
3516,person3516,1.0,-85.29916841345245,35.00458471054053,-85.30169721746552,35.05056291103748,0,0,0,0,True,True,True,True
3517,person3517,1.0,-85.2879939793176,34.99741738179551,-85.31393806620645,35.03275547997107,0,0,0,0,True,True,True,True
3518,person3518,1.0,-85.2875010360479,34.98894668659833,-85.28144330824034,35.001008150530666,0,0,0,0,True,True,True,True
3519,person3519,1.0,-85.29591018714216,34.98917545228501,-85.28657368721207,35.046511982043484,0,0,0,0,True,True,True,True
3520,person3520,1.0,-85.28372000118098,35.01395825102319,-85.27870930059194,35.045516478857756,0,0,0,0,True,True,True,True
3521,person3521,1.0,-85.28837877716086,34.99809038049996,-85.31441855617717,35.032915558225085,0,0,0,0,True,True,True,True
3522,person3522,1.0,-85.28805277422505,34.997384487433074,-85.2838230378342,34.99696335601966,0,0,0,0,True,True,True,True
3523,person3523,1.0,-85.28725362321947,34.998466631250736,-85.30823652901601,35.030537165795245,0,0,0,0,True,True,True,True
3524,person3524,1.0,-85.28374005897692,35.0150719405049,-85.30454463873491,35.05538836982505,0,0,0,0,True,True,True,True
3525,person3525,1.0,-85.28683298676471,34.989292204207565,-85.28989001593122,35.04885985059512,0,0,0,0,True,True,True,True
3526,person3526,1.0,-85.28809061760732,34.9971379804082,-85.30961350089747,35.03541442198583,0,0,0,0,True,True,True,True
3527,person3527,1.0,-85.28333780612952,35.0142991353427,-85.30891348834145,35.03605212972872,0,0,0,0,True,True,True,True
3528,person3528,1.0,-85.28332393083566,35.0138402762798,-85.2900379876329,35.049820678980964,0,0,0,0,True,True,True,True
3529,person3529,1.0,-85.29312387850545,34.99899175750211,-85.3120526040333,35.035462119450436,0,0,0,0,True,True,True,True
3530,person3530,1.0,-85.29830939305806,35.00761805298886,-85.29124737779368,35.050107897227925,0,0,0,0,True,True,True,True
3531,person3531,1.0,-85.29714575739395,35.00680112042016,-85.29010018452337,35.048561663671805,0,0,0,0,True,True,True,True
3532,person3532,1.0,-85.28454950577893,35.01491263788092,-85.28176184194112,35.01545439163504,0,0,0,0,True,True,True,True
3533,person3533,1.0,-85.31229543989967,35.006853168902666,-85.2859485295318,35.052292194535006,0,0,0,0,True,True,True,True
